transaction_id,transaction_date,amount,account_id,category,currency,is_reversal
TXN104439,2024-07-03 23:00:00,24142.98,ACC2622,debit,INR,False
TXN104440,2024-07-04 00:00:00,87443.3,ACC4534,credit,INR,False
TXN104441,2024-07-04 01:00:00,83079.21,ACC9527,credit,INR,False
TXN104442,2024-07-04 02:00:00,22543.27,ACC7337,credit,INR,False
TXN104443,2024-07-04 03:00:00,39993.32,ACC9527,debit,INR,False
TXN104444,2024-07-04 04:00:00,41026.32,ACC2285,credit,INR,False
TXN104445,2024-07-04 05:00:00,97824.24,ACC7627,debit,INR,False
TXN104446,2024-07-04 06:00:00,18171.1,ACC9950,credit,INR,False
TXN104447,2024-07-04 07:00:00,79935.88,ACC5123,credit,INR,False
TXN104448,2024-07-04 08:00:00,33485.85,ACC9080,credit,INR,False
TXN104449,2024-07-04 09:00:00,73113.95,ACC6283,credit,INR,False
TXN104450,2024-07-04 10:00:00,42059.1,ACC2659,debit,INR,False
TXN104451,2024-07-04 11:00:00,57878.14,ACC1020,debit,INR,False
TXN104452,2024-07-04 12:00:00,83277.92,ACC8392,debit,INR,False
TXN104453,2024-07-04 13:00:00,80436.14,ACC5491,credit,INR,False
TXN104454,2024-07-04 14:00:00,86655.68,ACC7182,debit,INR,False
TXN104455,2024-07-04 15:00:00,6055.77,ACC7268,debit,INR,False
TXN104456,2024-07-04 16:00:00,69235.85,ACC6739,debit,INR,True
TXN104457,2024-07-04 17:00:00,14084.74,ACC4892,credit,INR,True
TXN104458,2024-07-04 18:00:00,41640.27,ACC7408,debit,INR,False
TXN104459,2024-07-04 19:00:00,54903.98,ACC6448,credit,INR,False
TXN104460,2024-07-04 20:00:00,40333.67,ACC2368,credit,INR,False
TXN104461,2024-07-04 21:00:00,52009.21,ACC6069,debit,INR,False
TXN104462,2024-07-04 22:00:00,99652.98,ACC4517,debit,INR,False
TXN104463,2024-07-04 23:00:00,13608.21,ACC6025,credit,INR,False
TXN104464,2024-07-05 00:00:00,67578.06,ACC7004,credit,INR,False
TXN104465,2024-07-05 01:00:00,39660.5,ACC9035,credit,INR,False
TXN104466,2024-07-05 02:00:00,13387.68,ACC4414,debit,INR,False
TXN104467,2024-07-05 03:00:00,15957.8,ACC4770,credit,INR,False
TXN104468,2024-07-05 04:00:00,94932.38,ACC4515,credit,INR,False
TXN104469,2024-07-05 05:00:00,87972.19,ACC3094,credit,INR,False
TXN104470,2024-07-05 06:00:00,90713.49,ACC3792,debit,INR,False
TXN104471,2024-07-05 07:00:00,99154.12,ACC8957,credit,INR,False
TXN104472,2024-07-05 08:00:00,20910.71,ACC4603,credit,INR,False
TXN104473,2024-07-05 09:00:00,35608.39,ACC5270,credit,INR,False
TXN104474,2024-07-05 10:00:00,66954.98,ACC6162,credit,INR,False
TXN104475,2024-07-05 11:00:00,48431.87,ACC2125,credit,INR,False
TXN104476,2024-07-05 12:00:00,41897.11,ACC8892,debit,INR,False
TXN104477,2024-07-05 13:00:00,35845.34,ACC6415,debit,INR,False
TXN104478,2024-07-05 14:00:00,59418.69,ACC2395,credit,INR,False
TXN104479,2024-07-05 15:00:00,57601.78,ACC2725,credit,INR,False
TXN104480,2024-07-05 16:00:00,16229.64,ACC7489,credit,INR,True
TXN104481,2024-07-05 17:00:00,47226.81,ACC4647,credit,INR,False
TXN104482,2024-07-05 18:00:00,55391.83,ACC1805,credit,INR,False
TXN104483,2024-07-05 19:00:00,57071.67,ACC4730,credit,INR,False
TXN104484,2024-07-05 20:00:00,21089.71,ACC3318,debit,INR,False
TXN104485,2024-07-05 21:00:00,74252.91,ACC7565,credit,INR,False
TXN104486,2024-07-05 22:00:00,2617.39,ACC2459,credit,INR,False
TXN104487,2024-07-05 23:00:00,35547.7,ACC9035,debit,INR,False
TXN104488,2024-07-06 00:00:00,78043.24,ACC3633,debit,INR,False
TXN104489,2024-07-06 01:00:00,56432.9,ACC7980,debit,INR,False
TXN104490,2024-07-06 02:00:00,26190.13,ACC8195,debit,INR,False
TXN104491,2024-07-06 03:00:00,69525.82,ACC8182,credit,INR,False
TXN104492,2024-07-06 04:00:00,56782.36,ACC5708,debit,INR,False
TXN104493,2024-07-06 05:00:00,79644.74,ACC3525,debit,INR,False
TXN104494,2024-07-06 06:00:00,73529.02,ACC6358,debit,INR,False
TXN104495,2024-07-06 07:00:00,61049.78,ACC3333,credit,INR,False
TXN104496,2024-07-06 08:00:00,48868.95,ACC7761,credit,INR,False
TXN104497,2024-07-06 09:00:00,13404.89,ACC5708,credit,INR,False
TXN104498,2024-07-06 10:00:00,26207.17,ACC6922,debit,INR,False
TXN104499,2024-07-06 11:00:00,41968.04,ACC8155,credit,INR,False
TXN104500,2024-07-06 12:00:00,59970.0,ACC1071,debit,INR,False
TXN104501,2024-07-06 13:00:00,51419.41,ACC8336,debit,INR,False
TXN104502,2024-07-06 14:00:00,28889.63,ACC8635,debit,INR,False
TXN104503,2024-07-06 15:00:00,745.79,ACC8190,debit,INR,False
TXN104504,2024-07-06 16:00:00,49674.3,ACC6967,credit,INR,True
TXN104505,2024-07-06 17:00:00,28634.04,ACC2656,credit,INR,False
TXN104506,2024-07-06 18:00:00,73487.37,ACC4297,credit,INR,False
TXN104507,2024-07-06 19:00:00,2492.23,ACC4892,credit,INR,False
TXN104508,2024-07-06 20:00:00,58524.3,ACC7583,debit,INR,True
TXN104509,2024-07-06 21:00:00,94153.28,ACC7942,debit,INR,False
TXN104510,2024-07-06 22:00:00,17523.49,ACC7322,debit,INR,False
TXN104511,2024-07-06 23:00:00,47217.78,ACC9645,debit,INR,False
TXN104512,2024-07-07 00:00:00,9233.06,ACC4454,debit,INR,False
TXN104513,2024-07-07 01:00:00,62605.62,ACC9035,credit,INR,False
TXN104514,2024-07-07 02:00:00,55098.11,ACC9998,credit,INR,False
TXN104515,2024-07-07 03:00:00,40795.82,ACC6358,debit,INR,True
TXN104516,2024-07-07 04:00:00,52185.56,ACC3415,debit,INR,False
TXN104517,2024-07-07 05:00:00,89667.81,ACC4042,credit,INR,False
TXN104518,2024-07-07 06:00:00,19709.8,ACC2301,credit,INR,False
TXN104519,2024-07-07 07:00:00,2354.19,ACC6838,debit,INR,False
TXN104520,2024-07-07 08:00:00,86180.32,ACC6133,credit,INR,False
TXN104521,2024-07-07 09:00:00,57754.0,ACC5708,credit,INR,False
TXN104522,2024-07-07 10:00:00,89076.78,ACC9552,debit,INR,False
TXN104523,2024-07-07 11:00:00,59734.83,ACC1027,debit,INR,False
TXN104524,2024-07-07 12:00:00,81035.09,ACC4827,credit,INR,False
TXN104525,2024-07-07 13:00:00,43024.37,ACC9046,credit,INR,False
TXN104526,2024-07-07 14:00:00,75011.01,ACC4447,debit,INR,False
TXN104527,2024-07-07 15:00:00,91312.84,ACC4052,credit,INR,False
TXN104528,2024-07-07 16:00:00,57255.08,ACC6521,credit,INR,False
TXN104529,2024-07-07 17:00:00,18160.44,ACC9172,credit,INR,False
TXN104530,2024-07-07 18:00:00,26952.88,ACC2180,debit,INR,True
TXN104531,2024-07-07 19:00:00,19944.59,ACC3318,credit,INR,False
TXN104532,2024-07-07 20:00:00,24761.02,ACC6051,credit,INR,False
TXN104533,2024-07-07 21:00:00,30710.9,ACC7583,debit,INR,False
TXN104534,2024-07-07 22:00:00,55557.87,ACC1596,debit,INR,False
TXN104535,2024-07-07 23:00:00,58840.36,ACC5382,credit,INR,False
TXN104536,2024-07-08 00:00:00,42707.32,ACC8529,debit,INR,False
TXN104537,2024-07-08 01:00:00,61580.54,ACC9172,debit,INR,False
TXN104538,2024-07-08 02:00:00,8249.34,ACC9539,credit,INR,False
TXN104539,2024-07-08 03:00:00,8870.04,ACC4163,debit,INR,False
TXN104540,2024-07-08 04:00:00,17265.76,ACC9938,credit,INR,False
TXN104541,2024-07-08 05:00:00,51855.94,ACC7583,credit,INR,False
TXN104542,2024-07-08 06:00:00,21478.07,ACC4856,debit,INR,False
TXN104543,2024-07-08 07:00:00,28400.11,ACC4163,credit,INR,False
TXN104544,2024-07-08 08:00:00,40091.25,ACC6882,credit,INR,False
TXN104545,2024-07-08 09:00:00,81205.43,ACC7761,credit,INR,False
TXN104546,2024-07-08 10:00:00,1484.83,ACC1440,credit,INR,False
TXN104547,2024-07-08 11:00:00,64972.94,ACC6767,credit,INR,False
TXN104548,2024-07-08 12:00:00,66920.77,ACC7611,debit,INR,False
TXN104549,2024-07-08 13:00:00,79885.71,ACC3977,debit,INR,False
TXN104550,2024-07-08 14:00:00,93282.02,ACC6419,credit,INR,False
TXN104551,2024-07-08 15:00:00,2111.77,ACC2022,credit,INR,False
TXN104552,2024-07-08 16:00:00,15462.99,ACC7786,debit,INR,False
TXN104553,2024-07-08 17:00:00,88628.51,ACC9014,credit,INR,False
TXN104554,2024-07-08 18:00:00,45906.0,ACC2656,credit,INR,False
TXN104555,2024-07-08 19:00:00,56502.6,ACC4291,credit,INR,False
TXN104556,2024-07-08 20:00:00,66336.42,ACC6278,debit,INR,False
TXN104557,2024-07-08 21:00:00,67938.75,ACC8181,credit,INR,False
TXN104558,2024-07-08 22:00:00,93180.87,ACC2656,debit,INR,False
TXN104559,2024-07-08 23:00:00,99695.25,ACC6448,credit,INR,False
TXN104560,2024-07-09 00:00:00,72043.73,ACC2128,credit,INR,False
TXN104561,2024-07-09 01:00:00,28793.4,ACC1557,debit,INR,False
TXN104562,2024-07-09 02:00:00,87987.26,ACC7446,debit,INR,False
TXN104563,2024-07-09 03:00:00,5017.17,ACC7408,credit,INR,True
TXN104564,2024-07-09 04:00:00,23184.98,ACC7489,credit,INR,False
TXN104565,2024-07-09 05:00:00,89748.83,ACC6142,credit,INR,False
TXN104566,2024-07-09 06:00:00,25693.53,ACC8155,debit,INR,False
TXN104567,2024-07-09 07:00:00,22143.04,ACC6465,credit,INR,False
TXN104568,2024-07-09 08:00:00,13898.72,ACC9645,debit,INR,True
TXN104569,2024-07-09 09:00:00,85925.26,ACC7221,credit,INR,False
TXN104570,2024-07-09 10:00:00,50055.82,ACC7690,credit,INR,False
TXN104571,2024-07-09 11:00:00,67521.83,ACC3015,credit,INR,False
TXN104572,2024-07-09 12:00:00,23982.73,ACC8970,credit,INR,False
TXN104573,2024-07-09 13:00:00,75828.24,ACC8664,credit,INR,False
TXN104574,2024-07-09 14:00:00,76024.55,ACC3841,credit,INR,False
TXN104575,2024-07-09 15:00:00,31328.54,ACC8434,credit,INR,False
TXN104576,2024-07-09 16:00:00,41127.2,ACC9653,debit,INR,False
TXN104577,2024-07-09 17:00:00,21048.06,ACC1287,credit,INR,False
TXN104578,2024-07-09 18:00:00,97658.45,ACC8066,credit,INR,True
TXN104579,2024-07-09 19:00:00,64595.7,ACC6767,credit,INR,False
TXN104580,2024-07-09 20:00:00,93460.93,ACC1559,credit,INR,False
TXN104581,2024-07-09 21:00:00,30408.22,ACC7862,debit,INR,False
TXN104582,2024-07-09 22:00:00,78210.9,ACC3925,debit,INR,False
TXN104583,2024-07-09 23:00:00,76609.28,ACC2484,credit,INR,True
TXN104584,2024-07-10 00:00:00,69196.4,ACC7911,credit,INR,False
TXN104585,2024-07-10 01:00:00,96567.33,ACC4890,debit,INR,False
TXN104586,2024-07-10 02:00:00,39416.18,ACC4889,debit,INR,False
TXN104587,2024-07-10 03:00:00,13158.66,ACC7370,debit,INR,False
TXN104588,2024-07-10 04:00:00,67203.72,ACC4506,credit,INR,False
TXN104589,2024-07-10 05:00:00,72958.05,ACC9772,debit,INR,False
TXN104590,2024-07-10 06:00:00,57548.55,ACC2120,debit,INR,False
TXN104591,2024-07-10 07:00:00,20761.11,ACC8034,credit,INR,False
TXN104592,2024-07-10 08:00:00,50495.15,ACC2764,credit,INR,False
TXN104593,2024-07-10 09:00:00,31287.75,ACC4307,credit,INR,False
TXN104594,2024-07-10 10:00:00,42803.91,ACC2120,debit,INR,False
TXN104595,2024-07-10 11:00:00,64557.34,ACC2128,debit,INR,False
TXN104596,2024-07-10 12:00:00,74546.95,ACC1446,debit,INR,False
TXN104597,2024-07-10 13:00:00,23299.25,ACC4490,debit,INR,False
TXN104598,2024-07-10 14:00:00,40592.0,ACC1494,credit,INR,False
TXN104599,2024-07-10 15:00:00,26989.24,ACC3613,debit,INR,True
TXN104600,2024-07-10 16:00:00,19943.3,ACC8453,credit,INR,False
TXN104601,2024-07-10 17:00:00,78360.38,ACC5147,debit,INR,False
TXN104602,2024-07-10 18:00:00,90934.34,ACC3978,debit,INR,False
TXN104603,2024-07-10 19:00:00,37086.2,ACC6497,debit,INR,False
TXN104604,2024-07-10 20:00:00,75152.76,ACC5968,credit,INR,False
TXN104605,2024-07-10 21:00:00,89709.83,ACC5459,debit,INR,False
TXN104606,2024-07-10 22:00:00,84627.81,ACC5537,credit,INR,False
TXN104607,2024-07-10 23:00:00,18363.06,ACC9263,credit,INR,False
TXN104608,2024-07-11 00:00:00,95633.56,ACC5754,credit,INR,False
TXN104609,2024-07-11 01:00:00,37729.98,ACC8926,credit,INR,False
TXN104610,2024-07-11 02:00:00,33990.14,ACC5849,debit,INR,False
TXN104611,2024-07-11 03:00:00,6336.89,ACC7322,debit,INR,False
TXN104612,2024-07-11 04:00:00,48668.75,ACC2656,credit,INR,False
TXN104613,2024-07-11 05:00:00,10990.46,ACC6448,credit,INR,False
TXN104614,2024-07-11 06:00:00,24929.13,ACC9259,debit,INR,False
TXN104615,2024-07-11 07:00:00,31762.57,ACC2938,debit,INR,False
TXN104616,2024-07-11 08:00:00,80901.75,ACC6465,credit,INR,False
TXN104617,2024-07-11 09:00:00,87561.32,ACC6967,debit,INR,False
TXN104618,2024-07-11 10:00:00,30316.39,ACC9076,debit,INR,False
TXN104619,2024-07-11 11:00:00,85883.94,ACC5917,debit,INR,False
TXN104620,2024-07-11 12:00:00,85737.37,ACC9035,credit,INR,False
TXN104621,2024-07-11 13:00:00,76488.63,ACC5502,credit,INR,False
TXN104622,2024-07-11 14:00:00,14754.84,ACC6620,credit,INR,False
TXN104623,2024-07-11 15:00:00,69063.25,ACC8913,credit,INR,False
TXN104624,2024-07-11 16:00:00,94507.9,ACC9746,credit,INR,False
TXN104625,2024-07-11 17:00:00,68285.79,ACC1440,debit,INR,False
TXN104626,2024-07-11 18:00:00,33228.52,ACC4832,debit,INR,False
TXN104627,2024-07-11 19:00:00,50107.87,ACC2368,debit,INR,False
TXN104628,2024-07-11 20:00:00,64607.93,ACC2484,credit,INR,False
TXN104629,2024-07-11 21:00:00,51105.98,ACC4606,debit,INR,False
TXN104630,2024-07-11 22:00:00,12083.3,ACC9014,credit,INR,False
TXN104631,2024-07-11 23:00:00,31275.2,ACC7322,credit,INR,False
TXN104632,2024-07-12 00:00:00,80259.36,ACC2043,credit,INR,False
TXN104633,2024-07-12 01:00:00,86155.66,ACC4856,credit,INR,False
TXN104634,2024-07-12 02:00:00,13816.27,ACC3977,credit,INR,True
TXN104635,2024-07-12 03:00:00,95243.44,ACC7367,credit,INR,False
TXN104636,2024-07-12 04:00:00,32949.38,ACC7583,debit,INR,False
TXN104637,2024-07-12 05:00:00,66265.14,ACC3685,credit,INR,False
TXN104638,2024-07-12 06:00:00,75207.33,ACC4980,debit,INR,False
TXN104639,2024-07-12 07:00:00,81213.43,ACC8933,credit,INR,False
TXN104640,2024-07-12 08:00:00,94580.4,ACC1557,debit,INR,False
TXN104641,2024-07-12 09:00:00,31360.66,ACC8181,credit,INR,False
TXN104642,2024-07-12 10:00:00,85864.79,ACC6415,credit,INR,True
TXN104643,2024-07-12 11:00:00,13255.52,ACC9619,debit,INR,False
TXN104644,2024-07-12 12:00:00,70533.59,ACC3940,credit,INR,False
TXN104645,2024-07-12 13:00:00,74223.58,ACC4297,credit,INR,False
TXN104646,2024-07-12 14:00:00,67804.55,ACC7862,debit,INR,False
TXN104647,2024-07-12 15:00:00,25306.24,ACC6291,debit,INR,False
TXN104648,2024-07-12 16:00:00,87317.01,ACC1219,credit,INR,False
TXN104649,2024-07-12 17:00:00,16968.96,ACC4299,debit,INR,False
TXN104650,2024-07-12 18:00:00,5458.12,ACC7858,debit,INR,False
TXN104651,2024-07-12 19:00:00,71774.75,ACC6302,credit,INR,False
TXN104652,2024-07-12 20:00:00,47600.02,ACC5929,debit,INR,False
TXN104653,2024-07-12 21:00:00,84924.89,ACC9080,credit,INR,False
TXN104654,2024-07-12 22:00:00,38401.37,ACC8332,debit,INR,False
TXN104655,2024-07-12 23:00:00,16911.03,ACC2656,credit,INR,False
TXN104656,2024-07-13 00:00:00,83660.58,ACC2385,credit,INR,False
TXN104657,2024-07-13 01:00:00,54936.07,ACC8933,credit,INR,False
TXN104658,2024-07-13 02:00:00,19000.66,ACC6622,debit,INR,False
TXN104659,2024-07-13 03:00:00,72066.36,ACC4856,credit,INR,False
TXN104660,2024-07-13 04:00:00,51160.25,ACC1440,debit,INR,False
TXN104661,2024-07-13 05:00:00,60470.87,ACC5929,credit,INR,False
TXN104662,2024-07-13 06:00:00,46143.74,ACC4075,credit,INR,False
TXN104663,2024-07-13 07:00:00,82888.03,ACC1814,credit,INR,False
TXN104664,2024-07-13 08:00:00,82973.32,ACC4413,debit,INR,False
TXN104665,2024-07-13 09:00:00,70967.94,ACC3049,credit,INR,False
TXN104666,2024-07-13 10:00:00,10629.6,ACC2125,credit,INR,False
TXN104667,2024-07-13 11:00:00,83901.5,ACC5870,debit,INR,False
TXN104668,2024-07-13 12:00:00,67134.2,ACC8190,credit,INR,False
TXN104669,2024-07-13 13:00:00,69732.71,ACC3586,credit,INR,True
TXN104670,2024-07-13 14:00:00,36361.99,ACC7858,debit,INR,False
TXN104671,2024-07-13 15:00:00,87940.03,ACC2620,debit,INR,False
TXN104672,2024-07-13 16:00:00,72564.62,ACC2263,debit,INR,False
TXN104673,2024-07-13 17:00:00,11347.79,ACC7752,credit,INR,False
TXN104674,2024-07-13 18:00:00,40837.03,ACC1287,debit,INR,False
TXN104675,2024-07-13 19:00:00,88649.4,ACC7370,credit,INR,False
TXN104676,2024-07-13 20:00:00,4814.95,ACC2757,credit,INR,False
TXN104677,2024-07-13 21:00:00,96145.52,ACC1613,debit,INR,False
TXN104678,2024-07-13 22:00:00,67948.34,ACC9050,debit,INR,False
TXN104679,2024-07-13 23:00:00,63174.46,ACC4413,credit,INR,False
TXN104680,2024-07-14 00:00:00,27128.87,ACC7955,debit,INR,False
TXN104681,2024-07-14 01:00:00,24954.3,ACC1721,debit,INR,False
TXN104682,2024-07-14 02:00:00,94211.62,ACC5278,credit,INR,False
TXN104683,2024-07-14 03:00:00,29897.42,ACC7083,debit,INR,False
TXN104684,2024-07-14 04:00:00,77572.98,ACC5899,debit,INR,False
TXN104685,2024-07-14 05:00:00,39372.87,ACC1827,debit,INR,False
TXN104686,2024-07-14 06:00:00,14011.48,ACC2385,credit,INR,False
TXN104687,2024-07-14 07:00:00,1170.46,ACC8970,debit,INR,False
TXN104688,2024-07-14 08:00:00,54471.31,ACC3415,debit,INR,False
TXN104689,2024-07-14 09:00:00,97580.3,ACC4991,credit,INR,False
TXN104690,2024-07-14 10:00:00,36976.71,ACC5431,credit,INR,False
TXN104691,2024-07-14 11:00:00,35783.51,ACC7704,credit,INR,False
TXN104692,2024-07-14 12:00:00,34474.75,ACC2507,credit,INR,False
TXN104693,2024-07-14 13:00:00,52102.33,ACC7752,debit,INR,False
TXN104694,2024-07-14 14:00:00,44122.42,ACC4460,credit,INR,False
TXN104695,2024-07-14 15:00:00,88003.47,ACC6341,credit,INR,False
TXN104696,2024-07-14 16:00:00,50601.53,ACC4460,debit,INR,False
TXN104697,2024-07-14 17:00:00,50825.01,ACC8190,credit,INR,False
TXN104698,2024-07-14 18:00:00,13923.32,ACC3453,credit,INR,False
TXN104699,2024-07-14 19:00:00,98275.68,ACC1947,debit,INR,False
TXN104700,2024-07-14 20:00:00,25072.29,ACC2185,credit,INR,False
TXN104701,2024-07-14 21:00:00,7429.07,ACC7471,credit,INR,False
TXN104702,2024-07-14 22:00:00,66348.31,ACC4892,debit,INR,False
TXN104703,2024-07-14 23:00:00,59577.1,ACC1022,debit,INR,False
TXN104704,2024-07-15 00:00:00,41573.05,ACC3798,debit,INR,False
TXN104705,2024-07-15 01:00:00,42277.0,ACC9784,debit,INR,False
TXN104706,2024-07-15 02:00:00,78527.89,ACC4447,debit,INR,False
TXN104707,2024-07-15 03:00:00,19651.69,ACC8472,debit,INR,False
TXN104708,2024-07-15 04:00:00,82043.31,ACC6882,debit,INR,False
TXN104709,2024-07-15 05:00:00,64909.84,ACC3841,debit,INR,False
TXN104710,2024-07-15 06:00:00,41955.08,ACC8453,debit,INR,False
TXN104711,2024-07-15 07:00:00,45857.06,ACC4904,debit,INR,False
TXN104712,2024-07-15 08:00:00,25739.06,ACC6739,debit,INR,False
TXN104713,2024-07-15 09:00:00,75236.22,ACC2368,debit,INR,False
TXN104714,2024-07-15 10:00:00,51336.19,ACC3015,credit,INR,False
TXN104715,2024-07-15 11:00:00,32153.37,ACC6622,debit,INR,False
TXN104716,2024-07-15 12:00:00,59645.41,ACC4063,debit,INR,False
TXN104717,2024-07-15 13:00:00,99573.87,ACC1287,debit,INR,False
TXN104718,2024-07-15 14:00:00,43582.7,ACC7851,debit,INR,False
TXN104719,2024-07-15 15:00:00,92077.07,ACC7733,debit,INR,False
TXN104720,2024-07-15 16:00:00,34567.18,ACC4285,credit,INR,False
TXN104721,2024-07-15 17:00:00,5567.8,ACC8913,credit,INR,True
TXN104722,2024-07-15 18:00:00,20503.79,ACC8472,credit,INR,False
TXN104723,2024-07-15 19:00:00,41927.64,ACC4833,credit,INR,False
TXN104724,2024-07-15 20:00:00,22041.53,ACC8511,debit,INR,False
TXN104725,2024-07-15 21:00:00,122.68,ACC4793,credit,INR,False
TXN104726,2024-07-15 22:00:00,91508.65,ACC6620,credit,INR,False
TXN104727,2024-07-15 23:00:00,84403.55,ACC7661,debit,INR,False
TXN104728,2024-07-16 00:00:00,74254.99,ACC9803,credit,INR,False
TXN104729,2024-07-16 01:00:00,16864.68,ACC8750,credit,INR,False
TXN104730,2024-07-16 02:00:00,12124.32,ACC5176,debit,INR,False
TXN104731,2024-07-16 03:00:00,6853.71,ACC4052,debit,INR,False
TXN104732,2024-07-16 04:00:00,72430.52,ACC2583,credit,INR,False
TXN104733,2024-07-16 05:00:00,92887.92,ACC3682,debit,INR,True
TXN104734,2024-07-16 06:00:00,43110.53,ACC2309,credit,INR,False
TXN104735,2024-07-16 07:00:00,12002.15,ACC4195,debit,INR,False
TXN104736,2024-07-16 08:00:00,51288.04,ACC4414,credit,INR,False
TXN104737,2024-07-16 09:00:00,34948.31,ACC2395,credit,INR,False
TXN104738,2024-07-16 10:00:00,37545.01,ACC7533,credit,INR,False
TXN104739,2024-07-16 11:00:00,62170.93,ACC3800,debit,INR,False
TXN104740,2024-07-16 12:00:00,71899.94,ACC7238,debit,INR,False
TXN104741,2024-07-16 13:00:00,11149.3,ACC1885,credit,INR,False
TXN104742,2024-07-16 14:00:00,3655.46,ACC2301,debit,INR,False
TXN104743,2024-07-16 15:00:00,99433.6,ACC8434,debit,INR,False
TXN104744,2024-07-16 16:00:00,23349.56,ACC9998,credit,INR,False
TXN104745,2024-07-16 17:00:00,5477.67,ACC4032,debit,INR,False
TXN104746,2024-07-16 18:00:00,19068.55,ACC8723,debit,INR,False
TXN104747,2024-07-16 19:00:00,3991.89,ACC4833,credit,INR,False
TXN104748,2024-07-16 20:00:00,39241.91,ACC2659,credit,INR,False
TXN104749,2024-07-16 21:00:00,80259.94,ACC1974,debit,INR,False
TXN104750,2024-07-16 22:00:00,34190.32,ACC9756,debit,INR,False
TXN104751,2024-07-16 23:00:00,44473.92,ACC2910,debit,INR,False
TXN104752,2024-07-17 00:00:00,67591.12,ACC5835,credit,INR,False
TXN104753,2024-07-17 01:00:00,50938.52,ACC1721,debit,INR,False
TXN104754,2024-07-17 02:00:00,86158.42,ACC4484,debit,INR,False
TXN104755,2024-07-17 03:00:00,86616.96,ACC3291,debit,INR,False
TXN104756,2024-07-17 04:00:00,1090.08,ACC4052,debit,INR,False
TXN104757,2024-07-17 05:00:00,77826.83,ACC9861,debit,INR,False
TXN104758,2024-07-17 06:00:00,46127.29,ACC4970,debit,INR,True
TXN104759,2024-07-17 07:00:00,98885.17,ACC6422,credit,INR,False
TXN104760,2024-07-17 08:00:00,48374.88,ACC9885,credit,INR,False
TXN104761,2024-07-17 09:00:00,98690.9,ACC1452,credit,INR,False
TXN104762,2024-07-17 10:00:00,75481.48,ACC8034,debit,INR,False
TXN104763,2024-07-17 11:00:00,24935.63,ACC4052,debit,INR,False
TXN104764,2024-07-17 12:00:00,53885.66,ACC2908,credit,INR,False
TXN104765,2024-07-17 13:00:00,99214.35,ACC1078,credit,INR,False
TXN104766,2024-07-17 14:00:00,85767.31,ACC1071,credit,INR,False
TXN104767,2024-07-17 15:00:00,9826.95,ACC8222,credit,INR,False
TXN104768,2024-07-17 16:00:00,70666.56,ACC6133,credit,INR,False
TXN104769,2024-07-17 17:00:00,34623.4,ACC5849,debit,INR,False
TXN104770,2024-07-17 18:00:00,797.53,ACC4297,debit,INR,False
TXN104771,2024-07-17 19:00:00,40407.75,ACC2938,debit,INR,False
TXN104772,2024-07-17 20:00:00,23551.97,ACC6882,debit,INR,False
TXN104773,2024-07-17 21:00:00,81905.04,ACC5968,debit,INR,False
TXN104774,2024-07-17 22:00:00,33799.33,ACC1020,credit,INR,False
TXN104775,2024-07-17 23:00:00,82769.62,ACC3613,credit,INR,False
TXN104776,2024-07-18 00:00:00,159.73,ACC4299,debit,INR,False
TXN104777,2024-07-18 01:00:00,30851.13,ACC7533,credit,INR,False
TXN104778,2024-07-18 02:00:00,24192.4,ACC4032,debit,INR,False
TXN104779,2024-07-18 03:00:00,23433.38,ACC6341,debit,INR,False
TXN104780,2024-07-18 04:00:00,6911.84,ACC5620,credit,INR,False
TXN104781,2024-07-18 05:00:00,18793.71,ACC8913,debit,INR,False
TXN104782,2024-07-18 06:00:00,55599.4,ACC2051,debit,INR,False
TXN104783,2024-07-18 07:00:00,29206.97,ACC7565,debit,INR,False
TXN104784,2024-07-18 08:00:00,41797.74,ACC5314,credit,INR,False
TXN104785,2024-07-18 09:00:00,37749.0,ACC3646,credit,INR,False
TXN104786,2024-07-18 10:00:00,87602.9,ACC2180,debit,INR,False
TXN104787,2024-07-18 11:00:00,90539.37,ACC7998,debit,INR,False
TXN104788,2024-07-18 12:00:00,49346.4,ACC8248,credit,INR,False
TXN104789,2024-07-18 13:00:00,33082.58,ACC2059,credit,INR,False
TXN104790,2024-07-18 14:00:00,10769.39,ACC3094,credit,INR,False
TXN104791,2024-07-18 15:00:00,95344.95,ACC3170,credit,INR,False
TXN104792,2024-07-18 16:00:00,6116.67,ACC4647,debit,INR,False
TXN104793,2024-07-18 17:00:00,29835.26,ACC9653,debit,INR,False
TXN104794,2024-07-18 18:00:00,29876.81,ACC7749,debit,INR,False
TXN104795,2024-07-18 19:00:00,32108.09,ACC7661,credit,INR,False
TXN104796,2024-07-18 20:00:00,16512.26,ACC5620,credit,INR,False
TXN104797,2024-07-18 21:00:00,78337.83,ACC4255,debit,INR,False
TXN104798,2024-07-18 22:00:00,12337.54,ACC5917,credit,INR,False
TXN104799,2024-07-18 23:00:00,63527.18,ACC8189,debit,INR,False
TXN104800,2024-07-19 00:00:00,12472.22,ACC7238,credit,INR,False
TXN104801,2024-07-19 01:00:00,7146.51,ACC9756,debit,INR,False
TXN104802,2024-07-19 02:00:00,90952.01,ACC7733,debit,INR,False
TXN104803,2024-07-19 03:00:00,19093.86,ACC9545,debit,INR,False
TXN104804,2024-07-19 04:00:00,82142.89,ACC9303,debit,INR,False
TXN104805,2024-07-19 05:00:00,54508.62,ACC9080,credit,INR,False
