transaction_id,amount,account_id,transaction_date,category,currency,is_reversal,fraud_score,fraud_reason,is_fraud
TXN104457,14084.74,ACC4892,2024-07-04 17:00:00,credit,INR,False,0.0,,0
TXN104458,41640.27,ACC7408,2024-07-04 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104459,54903.98,ACC6448,2024-07-04 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104460,40333.67,ACC2368,2024-07-04 20:00:00,credit,INR,False,0.0,,0
TXN104461,52009.21,ACC6069,2024-07-04 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104462,99652.98,ACC4517,2024-07-04 22:00:00,debit,INR,False,0.6,"high_amount,",0
TXN104463,13608.21,ACC6025,2024-07-04 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104464,67578.06,ACC7004,2024-07-05 00:00:00,credit,INR,False,0.0,,0
TXN104465,39660.5,ACC9035,2024-07-05 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104466,13387.68,ACC4414,2024-07-05 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104467,15957.8,ACC4770,2024-07-05 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104468,94932.38,ACC4515,2024-07-05 04:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104469,87972.19,ACC3094,2024-07-05 05:00:00,credit,INR,False,0.0,,0
TXN104470,90713.49,ACC3792,2024-07-05 06:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104471,99154.12,ACC8957,2024-07-05 07:00:00,credit,INR,False,0.6,"high_amount,",0
TXN104472,20910.71,ACC4603,2024-07-05 08:00:00,credit,INR,False,0.0,,0
TXN104473,35608.39,ACC5270,2024-07-05 09:00:00,credit,INR,False,0.0,,0
TXN104474,66954.98,ACC6162,2024-07-05 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104475,48431.87,ACC2125,2024-07-05 11:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104476,41897.11,ACC8892,2024-07-05 12:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104477,35845.34,ACC6415,2024-07-05 13:00:00,debit,INR,False,0.0,,0
TXN104478,59418.69,ACC2395,2024-07-05 14:00:00,credit,INR,False,0.0,,0
TXN104479,57601.78,ACC2725,2024-07-05 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104480,16229.64,ACC7489,2024-07-05 16:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104481,47226.81,ACC4647,2024-07-05 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104482,55391.83,ACC1805,2024-07-05 18:00:00,credit,INR,False,0.0,,0
TXN104483,57071.67,ACC4730,2024-07-05 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104484,21089.71,ACC3318,2024-07-05 20:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104485,74252.91,ACC7565,2024-07-05 21:00:00,credit,INR,False,0.0,,0
TXN104486,2617.39,ACC2459,2024-07-05 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104487,35547.7,ACC9035,2024-07-05 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104488,78043.24,ACC3633,2024-07-06 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104489,56432.9,ACC7980,2024-07-06 01:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104490,26190.13,ACC8195,2024-07-06 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104491,69525.82,ACC8182,2024-07-06 03:00:00,credit,INR,False,0.0,,0
TXN104492,56782.36,ACC5708,2024-07-06 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104493,79644.74,ACC3525,2024-07-06 05:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104494,73529.02,ACC6358,2024-07-06 06:00:00,debit,INR,False,0.0,,0
TXN104495,61049.78,ACC3333,2024-07-06 07:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104496,48868.95,ACC7761,2024-07-06 08:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104497,13404.89,ACC5708,2024-07-06 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104498,26207.17,ACC6922,2024-07-06 10:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104499,41968.04,ACC8155,2024-07-06 11:00:00,credit,INR,False,0.0,,0
TXN104500,59970.0,ACC1071,2024-07-06 12:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104501,51419.41,ACC8336,2024-07-06 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104502,28889.63,ACC8635,2024-07-06 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104503,745.79,ACC8190,2024-07-06 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104504,49674.3,ACC6967,2024-07-06 16:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104505,28634.04,ACC2656,2024-07-06 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104506,73487.37,ACC4297,2024-07-06 18:00:00,credit,INR,False,0.0,,0
TXN104507,2492.23,ACC4892,2024-07-06 19:00:00,credit,INR,False,0.0,,0
TXN104508,58524.3,ACC7583,2024-07-06 20:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104509,94153.28,ACC7942,2024-07-06 21:00:00,debit,INR,False,0.6,"high_amount,",0
TXN104510,17523.49,ACC7322,2024-07-06 22:00:00,debit,INR,False,0.0,,0
TXN104511,47217.78,ACC9645,2024-07-06 23:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104512,9233.06,ACC4454,2024-07-07 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104513,62605.62,ACC9035,2024-07-07 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104514,55098.11,ACC9998,2024-07-07 02:00:00,credit,INR,False,0.0,,0
TXN104515,40795.82,ACC6358,2024-07-07 03:00:00,debit,INR,False,0.0,,0
TXN104516,52185.56,ACC3415,2024-07-07 04:00:00,debit,INR,False,0.0,,0
TXN104517,89667.81,ACC4042,2024-07-07 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104518,19709.8,ACC2301,2024-07-07 06:00:00,credit,INR,False,0.0,,0
TXN104519,2354.19,ACC6838,2024-07-07 07:00:00,debit,INR,False,0.0,,0
TXN104520,86180.32,ACC6133,2024-07-07 08:00:00,credit,INR,False,0.0,,0
TXN104521,57754.0,ACC5708,2024-07-07 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104522,89076.78,ACC9552,2024-07-07 10:00:00,debit,INR,False,0.0,,0
TXN104523,59734.83,ACC1027,2024-07-07 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104524,81035.09,ACC4827,2024-07-07 12:00:00,credit,INR,False,0.0,,0
TXN104525,43024.37,ACC9046,2024-07-07 13:00:00,credit,INR,False,0.0,,0
TXN104526,75011.01,ACC4447,2024-07-07 14:00:00,debit,INR,False,0.0,,0
TXN104527,91312.84,ACC4052,2024-07-07 15:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104528,57255.08,ACC6521,2024-07-07 16:00:00,credit,INR,False,0.0,,0
TXN104529,18160.44,ACC9172,2024-07-07 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104530,26952.88,ACC2180,2024-07-07 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104531,19944.59,ACC3318,2024-07-07 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104532,24761.02,ACC6051,2024-07-07 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104533,30710.9,ACC7583,2024-07-07 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104534,55557.87,ACC1596,2024-07-07 22:00:00,debit,INR,False,0.0,,0
TXN104535,58840.36,ACC5382,2024-07-07 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104536,42707.32,ACC8529,2024-07-08 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104537,61580.54,ACC9172,2024-07-08 01:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104538,8249.34,ACC9539,2024-07-08 02:00:00,credit,INR,False,0.0,,0
TXN104539,8870.04,ACC4163,2024-07-08 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104540,17265.76,ACC9938,2024-07-08 04:00:00,credit,INR,False,0.0,,0
TXN104541,51855.94,ACC7583,2024-07-08 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104542,21478.07,ACC4856,2024-07-08 06:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104543,28400.11,ACC4163,2024-07-08 07:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104544,40091.25,ACC6882,2024-07-08 08:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104545,81205.43,ACC7761,2024-07-08 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104546,1484.83,ACC1440,2024-07-08 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104547,64972.94,ACC6767,2024-07-08 11:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104548,66920.77,ACC7611,2024-07-08 12:00:00,debit,INR,False,0.0,,0
TXN104549,79885.71,ACC3977,2024-07-08 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104550,93282.02,ACC6419,2024-07-08 14:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104551,2111.77,ACC2022,2024-07-08 15:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104552,15462.99,ACC7786,2024-07-08 16:00:00,debit,INR,False,0.0,,0
TXN104553,88628.51,ACC9014,2024-07-08 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104554,45906.0,ACC2656,2024-07-08 18:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104555,56502.6,ACC4291,2024-07-08 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104556,66336.42,ACC6278,2024-07-08 20:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104557,67938.75,ACC8181,2024-07-08 21:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104558,93180.87,ACC2656,2024-07-08 22:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104559,99695.25,ACC6448,2024-07-08 23:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104560,72043.73,ACC2128,2024-07-09 00:00:00,credit,INR,False,0.0,,0
TXN104561,28793.4,ACC1557,2024-07-09 01:00:00,debit,INR,False,0.0,,0
TXN104562,87987.26,ACC7446,2024-07-09 02:00:00,debit,INR,False,0.0,,0
TXN104563,5017.17,ACC7408,2024-07-09 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104564,23184.98,ACC7489,2024-07-09 04:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104565,89748.83,ACC6142,2024-07-09 05:00:00,credit,INR,False,0.0,,0
TXN104566,25693.53,ACC8155,2024-07-09 06:00:00,debit,INR,False,0.0,,0
TXN104567,22143.04,ACC6465,2024-07-09 07:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104568,13898.72,ACC9645,2024-07-09 08:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104569,85925.26,ACC7221,2024-07-09 09:00:00,credit,INR,False,0.0,,0
TXN104570,50055.82,ACC7690,2024-07-09 10:00:00,credit,INR,False,0.0,,0
TXN104571,67521.83,ACC3015,2024-07-09 11:00:00,credit,INR,False,0.0,,0
TXN104572,23982.73,ACC8970,2024-07-09 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104573,75828.24,ACC8664,2024-07-09 13:00:00,credit,INR,False,0.0,,0
TXN104574,76024.55,ACC3841,2024-07-09 14:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104575,31328.54,ACC8434,2024-07-09 15:00:00,credit,INR,False,0.0,,0
TXN104576,41127.2,ACC9653,2024-07-09 16:00:00,debit,INR,False,0.0,,0
TXN104577,21048.06,ACC1287,2024-07-09 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104578,97658.45,ACC8066,2024-07-09 18:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104579,64595.7,ACC6767,2024-07-09 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104580,93460.93,ACC1559,2024-07-09 20:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104581,30408.22,ACC7862,2024-07-09 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104582,78210.9,ACC3925,2024-07-09 22:00:00,debit,INR,False,0.0,,0
TXN104583,76609.28,ACC2484,2024-07-09 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104584,69196.4,ACC7911,2024-07-10 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104585,96567.33,ACC4890,2024-07-10 01:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104586,39416.18,ACC4889,2024-07-10 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104587,13158.66,ACC7370,2024-07-10 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104588,67203.72,ACC4506,2024-07-10 04:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104589,72958.05,ACC9772,2024-07-10 05:00:00,debit,INR,False,0.0,,0
TXN104590,57548.55,ACC2120,2024-07-10 06:00:00,debit,INR,False,0.0,,0
TXN104591,20761.11,ACC8034,2024-07-10 07:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104592,50495.15,ACC2764,2024-07-10 08:00:00,credit,INR,False,0.0,,0
TXN104593,31287.75,ACC4307,2024-07-10 09:00:00,credit,INR,False,0.0,,0
TXN104594,42803.91,ACC2120,2024-07-10 10:00:00,debit,INR,False,0.0,,0
TXN104595,64557.34,ACC2128,2024-07-10 11:00:00,debit,INR,False,0.0,,0
TXN104596,74546.95,ACC1446,2024-07-10 12:00:00,debit,INR,False,0.0,,0
TXN104597,23299.25,ACC4490,2024-07-10 13:00:00,debit,INR,False,0.0,,0
TXN104598,40592.0,ACC1494,2024-07-10 14:00:00,credit,INR,False,0.0,,0
TXN104599,26989.24,ACC3613,2024-07-10 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104600,19943.3,ACC8453,2024-07-10 16:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104601,78360.38,ACC5147,2024-07-10 17:00:00,debit,INR,False,0.0,,0
TXN104602,90934.34,ACC3978,2024-07-10 18:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104603,37086.2,ACC6497,2024-07-10 19:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104604,75152.76,ACC5968,2024-07-10 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104605,89709.83,ACC5459,2024-07-10 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104606,84627.81,ACC5537,2024-07-10 22:00:00,credit,INR,False,0.0,,0
TXN104607,18363.06,ACC9263,2024-07-10 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104608,95633.56,ACC5754,2024-07-11 00:00:00,credit,INR,False,0.6,"high_amount,",0
TXN104609,37729.98,ACC8926,2024-07-11 01:00:00,credit,INR,False,0.0,,0
TXN104610,33990.14,ACC5849,2024-07-11 02:00:00,debit,INR,False,0.0,,0
TXN104611,6336.89,ACC7322,2024-07-11 03:00:00,debit,INR,False,0.0,,0
TXN104612,48668.75,ACC2656,2024-07-11 04:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104613,10990.46,ACC6448,2024-07-11 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104614,24929.13,ACC9259,2024-07-11 06:00:00,debit,INR,False,0.0,,0
TXN104615,31762.57,ACC2938,2024-07-11 07:00:00,debit,INR,False,0.0,,0
TXN104616,80901.75,ACC6465,2024-07-11 08:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104617,87561.32,ACC6967,2024-07-11 09:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104618,30316.39,ACC9076,2024-07-11 10:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104619,85883.94,ACC5917,2024-07-11 11:00:00,debit,INR,False,0.0,,0
TXN104620,85737.37,ACC9035,2024-07-11 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104621,76488.63,ACC5502,2024-07-11 13:00:00,credit,INR,False,0.0,,0
TXN104622,14754.84,ACC6620,2024-07-11 14:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104623,69063.25,ACC8913,2024-07-11 15:00:00,credit,INR,False,0.0,,0
TXN104624,94507.9,ACC9746,2024-07-11 16:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104625,68285.79,ACC1440,2024-07-11 17:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104626,33228.52,ACC4832,2024-07-11 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104627,50107.87,ACC2368,2024-07-11 19:00:00,debit,INR,False,0.0,,0
TXN104628,64607.93,ACC2484,2024-07-11 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104629,51105.98,ACC4606,2024-07-11 21:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104630,12083.3,ACC9014,2024-07-11 22:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104631,31275.2,ACC7322,2024-07-11 23:00:00,credit,INR,False,0.0,,0
TXN104632,80259.36,ACC2043,2024-07-12 00:00:00,credit,INR,False,0.0,,0
TXN104633,86155.66,ACC4856,2024-07-12 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104634,13816.27,ACC3977,2024-07-12 02:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104635,95243.44,ACC7367,2024-07-12 03:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104636,32949.38,ACC7583,2024-07-12 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104637,66265.14,ACC3685,2024-07-12 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104638,75207.33,ACC4980,2024-07-12 06:00:00,debit,INR,False,0.0,,0
TXN104639,81213.43,ACC8933,2024-07-12 07:00:00,credit,INR,False,0.0,,0
TXN104640,94580.4,ACC1557,2024-07-12 08:00:00,debit,INR,False,0.6,"high_amount,",0
TXN104641,31360.66,ACC8181,2024-07-12 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104642,85864.79,ACC6415,2024-07-12 10:00:00,credit,INR,False,0.0,,0
TXN104643,13255.52,ACC9619,2024-07-12 11:00:00,debit,INR,False,0.0,,0
TXN104644,70533.59,ACC3940,2024-07-12 12:00:00,credit,INR,False,0.0,,0
TXN104645,74223.58,ACC4297,2024-07-12 13:00:00,credit,INR,False,0.0,,0
TXN104646,67804.55,ACC7862,2024-07-12 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104647,25306.24,ACC6291,2024-07-12 15:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104648,87317.01,ACC1219,2024-07-12 16:00:00,credit,INR,False,0.0,,0
TXN104649,16968.96,ACC4299,2024-07-12 17:00:00,debit,INR,False,0.0,,0
TXN104650,5458.12,ACC7858,2024-07-12 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104651,71774.75,ACC6302,2024-07-12 19:00:00,credit,INR,False,0.0,,0
TXN104652,47600.02,ACC5929,2024-07-12 20:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104653,84924.89,ACC9080,2024-07-12 21:00:00,credit,INR,False,0.0,,0
TXN104654,38401.37,ACC8332,2024-07-12 22:00:00,debit,INR,False,0.0,,0
TXN104655,16911.03,ACC2656,2024-07-12 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104656,83660.58,ACC2385,2024-07-13 00:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104657,54936.07,ACC8933,2024-07-13 01:00:00,credit,INR,False,0.0,,0
TXN104658,19000.66,ACC6622,2024-07-13 02:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104659,72066.36,ACC4856,2024-07-13 03:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104660,51160.25,ACC1440,2024-07-13 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104661,60470.87,ACC5929,2024-07-13 05:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104662,46143.74,ACC4075,2024-07-13 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104663,82888.03,ACC1814,2024-07-13 07:00:00,credit,INR,False,0.0,,0
TXN104664,82973.32,ACC4413,2024-07-13 08:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104665,70967.94,ACC3049,2024-07-13 09:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104666,10629.6,ACC2125,2024-07-13 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104667,83901.5,ACC5870,2024-07-13 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104668,67134.2,ACC8190,2024-07-13 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104669,69732.71,ACC3586,2024-07-13 13:00:00,credit,INR,False,0.0,,0
TXN104670,36361.99,ACC7858,2024-07-13 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104671,87940.03,ACC2620,2024-07-13 15:00:00,debit,INR,False,0.0,,0
TXN104672,72564.62,ACC2263,2024-07-13 16:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104673,11347.79,ACC7752,2024-07-13 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104674,40837.03,ACC1287,2024-07-13 18:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104675,88649.4,ACC7370,2024-07-13 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104676,4814.95,ACC2757,2024-07-13 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104677,96145.52,ACC1613,2024-07-13 21:00:00,debit,INR,False,0.6,"high_amount,",0
TXN104678,67948.34,ACC9050,2024-07-13 22:00:00,debit,INR,False,0.0,,0
TXN104679,63174.46,ACC4413,2024-07-13 23:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104680,27128.87,ACC7955,2024-07-14 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104681,24954.3,ACC1721,2024-07-14 01:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104682,94211.62,ACC5278,2024-07-14 02:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104683,29897.42,ACC7083,2024-07-14 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104684,77572.98,ACC5899,2024-07-14 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104685,39372.87,ACC1827,2024-07-14 05:00:00,debit,INR,False,0.0,,0
TXN104686,14011.48,ACC2385,2024-07-14 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104687,1170.46,ACC8970,2024-07-14 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104688,54471.31,ACC3415,2024-07-14 08:00:00,debit,INR,False,0.0,,0
TXN104689,97580.3,ACC4991,2024-07-14 09:00:00,credit,INR,False,0.6,"high_amount,",0
TXN104690,36976.71,ACC5431,2024-07-14 10:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104691,35783.51,ACC7704,2024-07-14 11:00:00,credit,INR,False,0.0,,0
TXN104692,34474.75,ACC2507,2024-07-14 12:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104693,52102.33,ACC7752,2024-07-14 13:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104694,44122.42,ACC4460,2024-07-14 14:00:00,credit,INR,False,0.0,,0
TXN104695,88003.47,ACC6341,2024-07-14 15:00:00,credit,INR,False,0.0,,0
TXN104696,50601.53,ACC4460,2024-07-14 16:00:00,debit,INR,False,0.0,,0
TXN104697,50825.01,ACC8190,2024-07-14 17:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104698,13923.32,ACC3453,2024-07-14 18:00:00,credit,INR,False,0.0,,0
TXN104699,98275.68,ACC1947,2024-07-14 19:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104700,25072.29,ACC2185,2024-07-14 20:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104701,7429.07,ACC7471,2024-07-14 21:00:00,credit,INR,False,0.0,,0
TXN104702,66348.31,ACC4892,2024-07-14 22:00:00,debit,INR,False,0.0,,0
TXN104703,59577.1,ACC1022,2024-07-14 23:00:00,debit,INR,False,0.0,,0
TXN104704,41573.05,ACC3798,2024-07-15 00:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104705,42277.0,ACC9784,2024-07-15 01:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104706,78527.89,ACC4447,2024-07-15 02:00:00,debit,INR,False,0.0,,0
TXN104707,19651.69,ACC8472,2024-07-15 03:00:00,debit,INR,False,0.0,,0
TXN104708,82043.31,ACC6882,2024-07-15 04:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104709,64909.84,ACC3841,2024-07-15 05:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104710,41955.08,ACC8453,2024-07-15 06:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104711,45857.06,ACC4904,2024-07-15 07:00:00,debit,INR,False,0.0,,0
TXN104712,25739.06,ACC6739,2024-07-15 08:00:00,debit,INR,False,0.0,,0
TXN104713,75236.22,ACC2368,2024-07-15 09:00:00,debit,INR,False,0.0,,0
TXN104714,51336.19,ACC3015,2024-07-15 10:00:00,credit,INR,False,0.0,,0
TXN104715,32153.37,ACC6622,2024-07-15 11:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104716,59645.41,ACC4063,2024-07-15 12:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104717,99573.87,ACC1287,2024-07-15 13:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104718,43582.7,ACC7851,2024-07-15 14:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104719,92077.07,ACC7733,2024-07-15 15:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104720,34567.18,ACC4285,2024-07-15 16:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104721,5567.8,ACC8913,2024-07-15 17:00:00,credit,INR,False,0.0,,0
TXN104722,20503.79,ACC8472,2024-07-15 18:00:00,credit,INR,False,0.0,,0
TXN104723,41927.64,ACC4833,2024-07-15 19:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104724,22041.53,ACC8511,2024-07-15 20:00:00,debit,INR,False,0.0,,0
TXN104725,122.68,ACC4793,2024-07-15 21:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104726,91508.65,ACC6620,2024-07-15 22:00:00,credit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104727,84403.55,ACC7661,2024-07-15 23:00:00,debit,INR,False,0.0,,0
TXN104728,74254.99,ACC9803,2024-07-16 00:00:00,credit,INR,False,0.0,,0
TXN104729,16864.68,ACC8750,2024-07-16 01:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104730,12124.32,ACC5176,2024-07-16 02:00:00,debit,INR,False,0.0,,0
TXN104731,6853.71,ACC4052,2024-07-16 03:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104732,72430.52,ACC2583,2024-07-16 04:00:00,credit,INR,False,0.0,,0
TXN104733,92887.92,ACC3682,2024-07-16 05:00:00,debit,INR,False,1.0,"high_amount,high_velocity,",1
TXN104734,43110.53,ACC2309,2024-07-16 06:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104735,12002.15,ACC4195,2024-07-16 07:00:00,debit,INR,False,0.4,"high_velocity,",0
TXN104736,51288.04,ACC4414,2024-07-16 08:00:00,credit,INR,False,0.4,"high_velocity,",0
TXN104737,34948.31,ACC2395,2024-07-16 09:00:00,credit,INR,False,0.0,,0
